"dia","day_date","tmp_9am","dew_9am","hum_9am","wnd_9am","wdd_9am","spd_9am","alt_9am","cig_9am","pcp_hrs","pcp","pcp_yesterday"
2001-01-01 00:00:00.000,2001-01-01,17.0000000000000000,10.0000000000000000,59,360,N,6.2000000000000000,1026.1000000000000000,6000,0,0,0
2001-01-02 00:00:00.000,2001-01-02,18.2000000000000000,13.2000000000000000,73,20,N,9.3000000000000000,1027.1000000000000000,22000,0,0,0
2001-01-03 00:00:00.000,2001-01-03,18.0000000000000000,10.5000000000000000,58,360,N,11.3000000000000000,1028.1000000000000000,22000,0,0,0
2001-01-04 00:00:00.000,2001-01-04,15.2000000000000000,9.2000000000000000,61,360,N,12.9000000000000000,1029.1000000000000000,22000,0,0,0
2001-01-05 00:00:00.000,2001-01-05,15.0000000000000000,10.0000000000000000,67,360,N,9.3000000000000000,1027.1000000000000000,22000,0,0,0
2001-01-06 00:00:00.000,2001-01-06,14.8000000000000000,11.2000000000000000,76,30,N,5.1000000000000000,1025.1000000000000000,22000,0,0,0
2001-01-07 00:00:00.000,2001-01-07,16.8000000000000000,11.0000000000000000,65,180,S,2.1000000000000000,1023.0000000000000000,22000,0,0,0
2001-01-08 00:00:00.000,2001-01-08,17.8000000000000000,13.2000000000000000,74,360,N,2.1000000000000000,1024.0000000000000000,22000,0,0,0
2001-01-09 00:00:00.000,2001-01-09,16.0000000000000000,11.0000000000000000,69,360,N,9.3000000000000000,1026.1000000000000000,22000,0,0,0
2001-01-10 00:00:00.000,2001-01-10,16.6000000000000000,9.3000000000000000,56,360,N,7.2000000000000000,1027.1000000000000000,22000,0,0,0
2001-01-11 00:00:00.000,2001-01-11,18.0000000000000000,13.0000000000000000,72,30,N,4.1000000000000000,1026.1000000000000000,22000,0,0,0
2001-01-12 00:00:00.000,2001-01-12,17.0000000000000000,13.3000000000000000,78,360,N,10.3000000000000000,1027.1000000000000000,420,2,1,0
2001-01-13 00:00:00.000,2001-01-13,15.0000000000000000,13.0000000000000000,87,360,N,8.2000000000000000,1026.1000000000000000,510,0,0,1
